s2264	17	61	37
s2265	9	46	61
s2266	14	47	44
s2267	7	46	63
s2268	7	46	37
s2269	14	47	44
s2270	7	43	46
s2271	9	46	61
s2272	9	44	46
s2273	7	46	56
s2274	14	44	46
s2275	14	47	46
s2277	7	46	63
s2278	7	46	56
s2279	7	46	60
s2280	7	43	46
s2281	9	46	63
s2282	9	44	46
s2283	9	44	46
s2284	7	43	63
s2285	7	43	46
s2286	14	46	37
s2287	9	44	46
s2288	9	44	46
s2289	14	44	43
s2290	7	46	56
s2291	9	44	46
s2292	9	46	37
s2295	9	63	37
s2296	7	46	37
s2297	1	37	37
s2301	9	44	46
s2303	21	37	37
s2305	1	46	37
s2309	7	46	37
s2310	14	47	46
s2311	1	61	37
s2312	11	37	37
s2313	9	46	37
s2315	14	46	63
s2316	9	37	37
s2317	1	46	37
s2318	14	51	37
s2320	9	46	63
s2322	21	37	37
s2324	14	44	46
s2325	7	46	63
s2326	1	46	37
s2327	7	46	37
s2329	6	44	43
s2331	9	61	63
s2333	9	46	63
s2334	7	43	46
s2335	7	46	63
s2336	7	46	63
s2337	7	46	37
s2339	17	63	37
s2340	14	44	46
s2341	7	46	63
s2342	1	60	37
s2343	12	46	37
s2345	7	43	46
s2346	21	37	37
s2348	7	43	46
s2349	9	46	63
s2351	7	43	56
s2352	7	46	37
s2354	9	44	46
s2355	7	46	37
s2356	1	67	37
s2357	6	47	44
s2359	14	44	46
s2361	7	46	63
s2362	7	46	37
s2364	7	46	56
s2365	26	65	46
s2366	19	44	46
s2367	19	44	46
s2368	19	44	43
s2369	19	44	46
s2370	19	44	46
s2371	1	46	60
s2372	9	46	37
s2373	1	46	61
s2374	14	54	44
s2375	7	46	63
s2376	19	44	46
s2377	19	44	46
s2378	6	47	37
s2380	9	43	37
s2381	6	44	66
s2382	7	46	37
s2383	12	56	37
s2385	1	61	37
s2386	6	60	37
s2387	14	44	46
s2388	7	46	56
s2390	7	46	37
s2392	7	46	63
s2393	9	44	43
s2394	14	44	37
s2398	21	37	37
s2399	26	65	37
s2403	9	44	46
s2404	9	46	37
s2408	9	44	43
s2411	14	46	51
s2412	7	63	37
s2413	7	46	63
s2414	17	56	37
s2415	7	43	46
s2417	7	43	37
s2419	7	46	37
s2420	9	63	37
s2421	7	46	37
s2422	9	46	37
s2425	14	44	43
s2426	7	46	63
s2428	7	46	63
s2429	9	46	37
s2430	9	46	63
s2431	9	44	43
s2432	6	71	37
s2434	9	46	37
s2435	9	44	46
s2436	9	46	37
s2437	9	46	63
s2438	9	44	46
s2439	7	46	37
s2440	14	47	46
s2441	6	37	37
s2442	9	44	46
s2443	9	46	63
s2444	12	46	37
s2446	9	44	43
s2447	9	46	63
s2449	9	46	37
s2452	14	57	65
s2455	9	44	37
s2456	7	37	37
s2457	7	61	63
s2458	9	44	46
s2459	21	37	37
s2461	7	46	63
s2464	9	55	46
s2465	9	55	46
s2466	7	46	56
s2468	7	43	46
s2469	21	37	37
s2470	14	47	46
s2472	7	56	37
s2475	7	46	37
s2476	7	46	61
s2478	12	46	56
s2479	26	65	37
s2480	14	47	63
s2482	7	46	63
s2483	9	44	46
s2484	9	46	37
s2485	9	46	63
s2486	9	46	63
s2488	9	44	46
s2489	9	44	46
s2490	9	46	37
s2491	9	46	63
s2492	9	44	46
s2493	9	46	37
s2494	7	46	37
s2495	32	37	37
s2497	7	43	37
s2498	7	43	63
s2499	9	46	37
s2501	9	44	43
s2502	9	46	37
s2503	14	46	37
s2504	9	46	63
s2505	9	46	37
s2506	9	46	37
s2507	9	46	37
s2510	9	46	63
s2511	9	46	37
s2512	7	43	46
s2513	9	46	63
s2514	7	46	37
s2517	14	47	46
s2521	7	46	37
s2522	9	46	63
s2532	7	46	63
s2533	7	46	63
s2534	6	44	46
s2535	14	46	63
s2536	7	46	37
s2537	7	43	46
s2538	17	56	37
s2539	9	44	46
s2540	1	46	37
s2541	9	63	37
s2542	7	46	63
s2544	9	37	37
s2545	6	47	46
s2546	14	47	64
s2548	1	37	37
s2550	7	56	37
s2551	7	43	46
s2556	17	51	37
s2557	17	51	56
s2559	7	46	37
s2560	1	37	37
s2561	9	46	63
s2562	21	37	37
s2563	6	47	37
s2564	6	47	61
s2565	7	46	37
s2567	7	60	37
s2568	9	46	37
s2571	7	60	37
s2572	21	37	37
s2573	6	44	63
s2574	7	43	56
s2577	7	43	37
s2578	1	37	37
s2579	17	56	37
s2580	6	37	37
s2582	1	67	37
s2583	6	47	37
s2585	9	44	46
s2588	17	56	37
s2590	12	46	56
s2592	9	44	67
s2593	9	63	37
s2594	6	37	37
s2595	6	37	37
s2596	6	37	37
s2597	6	47	37
s2598	11	37	37
s2602	9	46	63
s2605	1	67	37
s2606	7	46	37
s2608	9	44	46
s2609	1	37	37
s2611	14	47	44
s2613	9	44	46
s2614	14	47	46
s2615	9	46	37
s2616	9	44	46
s2617	9	46	61
s2618	7	43	46
s2619	9	46	37
s2620	9	46	37
s2621	9	46	37
s2622	14	47	46
s2623	7	66	37
s2624	14	47	46
s2625	9	46	37
s2626	7	46	63
s2627	7	43	46
s2630	14	47	46
s2631	9	44	46
s2633	1	61	37
s2634	9	46	37
s2635	9	44	43
s2636	14	46	37
s2637	7	46	60
s2638	7	46	37
s2639	9	44	46
s2643	17	56	37
s2645	21	37	37
s2647	9	46	37
s2648	9	46	37
s2650	7	46	37
s2651	17	56	37
s2653	1	67	37
s2654	17	56	37
s2655	7	46	37
s2656	17	56	37
s2657	6	47	37
s2664	9	44	46
s2668	9	46	37
s2669	7	46	56
s2672	7	46	37
s2673	7	43	37
s2674	17	56	37
s2675	9	44	46
s2678	9	37	37
s2679	6	44	61
s2680	21	37	37
s2681	9	37	37
s2682	6	47	46
s2683	7	46	63
s2684	9	44	43
s2686	7	46	63
s2687	21	37	37
s2688	7	46	37
s2689	9	44	46
s2690	1	37	37
s2691	14	43	46
s2693	1	46	61
s2694	9	46	63
s2695	9	44	46
s2696	6	47	60
s2698	7	37	37
s2701	9	44	46
s2702	14	65	51
s2703	21	37	37
s2704	7	43	37
s2705	7	43	37
s2706	12	43	51
s2707	7	43	56
s2708	14	37	37
s2710	14	47	37
s2712	1	46	37
s2713	9	44	43
s2714	14	57	46
s2715	26	46	51
s2716	7	46	37
s2717	14	44	46
s2718	6	37	37
s2720	21	37	37
s2721	9	44	46
s2722	14	44	46
s2723	9	44	46
s2724	14	44	46
s2725	9	44	46
s2726	14	44	46
s2727	9	44	46
s2729	9	46	63
s2730	12	46	56
s2731	7	46	63
s2732	7	46	37
s2733	9	44	46
s2734	9	44	46
s2735	9	44	46
s2736	9	46	63
s2738	6	60	37
s2739	14	47	44
s2742	7	43	46
s2745	6	37	37
s2746	7	43	61
s2748	9	44	46
s2750	12	43	51
s2751	6	37	37
s2754	21	37	37
s2755	6	44	60
s2756	7	43	60
s2757	7	43	46
s2758	11	37	37
s2759	1	60	37
s2761	9	44	46
s2763	14	37	37
s2764	6	47	37
s2767	9	44	46
s2769	14	46	37
s2770	1	46	37
s2771	6	37	37
s2772	7	43	37
s2774	6	37	37
s2776	7	46	63
s2777	1	46	37
s2779	6	71	60
s2780	1	37	37
s2781	7	46	37
s2782	29	46	56
s2783	21	37	37
s2787	1	46	60
s2790	7	43	46
s2797	7	46	60
s2799	29	51	56
s2800	14	57	46
s2801	9	46	37
s2802	7	63	37
s2804	26	61	51
s2806	1	60	37
s2807	21	37	37
s2810	9	37	37
s2811	17	56	37
s2812	6	37	37
s2813	6	37	37
s2815	6	37	37
s2816	9	46	63
s2818	9	44	46
s2820	6	44	37
s2821	7	43	37
s2823	7	37	37
s2824	7	46	37
s2829	6	37	37
s2830	21	37	37
s2831	6	44	37
s2832	9	46	37
s2833	7	46	63
s2834	7	46	37
s2835	7	43	46
s2836	1	61	37
s2837	14	47	37
s2838	17	56	37
s2840	7	46	56
s2841	14	47	44
s2843	9	46	67
s2844	7	46	37
s2845	1	61	37
s2846	7	46	37
s2848	29	51	56
s2849	6	47	61
s2850	21	37	37
s2851	7	43	46
s2852	7	46	37
s2853	7	63	37
s2854	21	37	37
s2857	9	44	46
s2859	6	37	37
s2860	7	56	37
s2861	6	44	37
s2862	9	44	61
s2863	7	46	63
s2864	7	43	37
s2865	7	46	63
s2866	1	46	37
s2867	1	61	37
s2868	7	63	37
s2870	21	37	37
s2874	14	47	44
s2877	26	65	37
s2879	7	46	63
s2880	7	46	37
s2882	9	44	43
s2883	7	46	37
s2885	7	43	46
s2886	17	63	37
s2887	21	37	37
s2888	6	44	66
s2890	12	37	37
s2896	7	43	46
s2897	17	56	37
s2898	7	56	37
s2899	7	46	37
s2900	9	46	61
s2902	6	71	46
s2904	7	63	37
s2905	7	43	37
s2906	14	47	63
s2908	7	56	37
s2909	12	43	37
s2910	23	37	37
s2912	6	47	37
s2913	7	46	63
s2914	9	44	43
s2915	9	46	63
s2916	9	46	61
s2917	7	46	63
s2919	9	46	37
s2920	14	57	65
s2925	9	46	63
s2926	9	63	37
s2928	6	47	37
s2929	7	43	56
s2930	1	46	37
s2931	7	46	63
s2933	7	43	56
s2934	12	37	37
s2935	7	46	56
s2936	9	44	46
s2937	7	46	37
s2940	7	43	37
s2941	7	46	60
s2944	7	37	37
s2947	1	37	37
s2950	1	60	37
s2951	14	51	37
s2952	9	66	63
s2953	21	37	37
s2955	17	56	37
s2956	7	46	56
s2957	9	44	43
s2958	19	44	46
s2961	23	37	37
s2962	9	46	63
s2964	6	47	46
s2965	23	37	37
s2969	14	55	51
s2970	7	46	61
s2971	7	46	37
s2973	7	46	37
s2974	9	44	43
s2976	1	61	37
s2979	21	37	37
s2982	7	46	37
s2986	9	46	63
s2987	9	44	43
s2988	21	37	37
s2989	7	43	37
s2990	7	43	46
s2991	17	56	37
s2996	9	46	63
s2997	21	37	37
s3003	9	44	46
s3004	21	37	37
s3005	9	44	43
s3007	9	44	46
s3008	7	43	37
s3009	7	43	37
s3010	7	56	37
s3015	12	37	37
s3017	6	47	37
s3018	7	43	37
s3019	7	46	56
s3020	14	57	65
s3022	7	37	37
s3023	7	43	46
s3024	7	46	56
s3026	17	51	56
s3027	14	43	37
s3028	21	37	37
s3030	14	44	46
s3032	1	37	37
s3033	9	44	46
s3039	14	44	43
s3042	14	47	37
s3044	7	43	37
s3045	9	44	46
s3047	9	46	63
s3049	7	46	63
s3052	7	46	37
s3055	9	46	37
s3058	6	47	37
s3059	6	47	37
s3060	6	47	37
s3061	12	46	56
s3062	21	37	37
s3063	6	47	51
s3065	6	47	61
s3069	7	46	51
s3070	26	65	37
s3071	7	46	63
s3073	14	37	37
s3074	9	37	37
s3078	12	46	56
s3079	7	43	46
s3081	9	60	37
s3082	9	37	37
s3090	7	46	37
s3091	14	47	46
s3092	1	46	37
s3094	9	46	37
s3095	7	43	46
s3098	14	55	51
s3099	26	63	37
s3100	6	47	37
s3101	14	44	37
s3102	14	47	46
s3103	12	51	56
s3105	9	46	61
s3106	6	47	37
s3108	11	37	37
s3110	6	60	37
s3111	9	46	37
s3113	7	46	63
s3114	17	61	37
s3115	7	46	63
s3116	7	46	37
s3117	7	37	37
s3119	1	46	37
s3124	21	37	37
s3125	9	44	43
s3126	7	43	46
s3127	9	44	46
s3132	9	44	46
s3133	9	44	46
s3134	14	46	37
s3135	14	46	61
s3136	14	47	44
s3137	17	56	37
s3139	6	47	46
s3140	9	44	46
s3141	9	46	63
s3142	7	46	56
s3143	14	44	46
s3144	7	46	63
s3145	9	44	46
s3146	7	46	61
s3148	7	46	56
s3150	9	44	46
s3151	14	44	37
s3152	9	46	37
s3153	9	46	63
s3154	9	46	63
s3155	7	46	63
s3156	17	56	37
s3157	17	56	37
s3158	21	37	37
s3159	7	46	37
s3160	9	46	37
s3161	21	37	37
s3162	6	47	37
s3163	12	43	37
s3164	14	46	37
s3165	7	66	46
s3167	9	46	37
s3168	7	46	37
s3170	7	37	37
s3171	14	57	46
s3172	7	46	37
s3173	6	37	37
s3179	9	44	46
s3180	9	44	46
s3181	6	44	63
s3182	1	37	37
s3187	21	37	37
s3189	6	47	61
s3190	9	46	63
s3191	7	56	37
s3192	7	46	56
s3194	9	46	63
s3195	1	46	37
s3196	7	46	63
s3197	7	46	63
s3198	9	44	46
s3199	7	46	63
s3201	6	44	46
s3202	9	44	46
s3203	1	46	61
s3204	7	46	56
s3206	1	46	37
s3207	9	44	46
s3208	7	43	46
s3210	9	46	56
s3211	7	43	46
s3212	7	46	37
s3214	9	46	37
s3215	9	43	46
s3216	14	47	46
s3218	7	46	56
s3219	6	44	37
s3224	14	44	37
s3225	9	46	63
s3226	6	47	37
s3227	7	43	37
s3228	7	37	37
s3229	21	37	37
s3230	6	37	37
s3232	6	37	37
s3234	14	44	46
s3235	1	46	37
s3236	7	56	37
s3238	7	43	46
s3240	14	57	46
s3241	21	37	37
s3245	1	60	37
s3249	6	47	63
s3251	1	37	37
s3252	7	46	63
s3254	1	46	60
s3255	7	43	46
s3257	21	37	37
s3260	14	47	46
s3261	21	37	37
s3262	7	46	37
s3263	12	43	37
s3265	7	63	37
s3266	1	46	37
s3267	6	61	37
s3268	14	44	46
s3269	9	43	46
s3273	26	61	37
s3274	6	47	37
s3279	1	46	37
s3281	26	46	63
s3286	21	37	37
s3290	21	37	37
s3291	7	43	67
s3293	1	37	37
s3297	9	44	67
s3298	14	44	46
s3300	17	56	37
s3301	7	37	37
s3303	14	44	46
s3304	6	47	61
s3306	21	37	37
s3308	9	44	43
s3309	7	46	63
s3310	9	37	37
s3312	1	37	37
s3313	7	46	56
s3315	23	37	37
s3316	6	47	37
s3318	6	47	61
s3319	6	37	37
s3320	6	47	37
s3321	6	47	37
s3322	6	37	37
s3323	6	47	37
s3324	6	47	37
s3325	6	47	37
s3327	9	46	37
s3330	7	37	37
s3332	7	37	37
s3333	9	37	37
s3335	14	46	37
s3336	1	37	37
s3338	6	44	63
s3339	6	47	63
s3344	6	47	63
s3347	23	37	37
s3348	7	37	37
s3349	7	46	37
s3350	1	46	37
s3351	6	37	37
s3354	1	46	61
s3355	21	37	37
s3360	7	46	63
s3363	21	37	37
s3365	1	46	37
s3366	1	46	37
s3367	1	46	60
s3372	7	46	56
s3373	9	44	37
s3375	1	37	37
s3377	17	37	37
s3380	12	43	56
s3381	9	44	46
s3384	1	61	37
s3385	12	46	37
s3387	1	37	37
s3388	14	46	37
s3389	1	74	37
s3390	14	47	43
s3391	6	47	37
s3392	7	46	56
s3393	9	46	63
s3395	6	37	37
s3396	6	37	37
s3397	6	37	37
s3398	6	37	37
s3399	12	37	37
s3400	7	46	37
s3403	9	46	63
s3406	9	44	46
s3408	14	44	46
s3409	1	37	37
s3410	9	44	37
s3412	7	46	37
s3413	9	44	46
s3414	7	66	46
s3418	1	37	37
s3419	1	37	37
s3420	21	37	37
s3422	12	37	37
s3423	1	60	37
s3425	21	37	37
s3426	7	46	37
s3428	9	46	63
s3429	7	56	37
s3430	11	37	37
s3432	7	46	37
s3433	7	46	56
s3435	12	46	37
s3437	17	61	37
s3439	7	63	37
s3440	7	56	37
s3442	21	37	37
s3443	6	47	37
s3444	7	46	63
s3447	7	43	46
s3448	1	37	37
s3449	9	46	63
s3451	12	56	37
s3452	6	47	37
s3457	6	37	37
s3460	9	46	63
s3461	1	37	37
s3466	7	46	63
s3469	1	46	60
s3470	6	37	37
s3472	21	37	37
s3473	6	47	37
s3476	6	47	37
s3477	9	44	43
s3479	21	37	37
s3480	1	46	37
s3481	7	46	37
s3483	9	46	37
s3485	7	51	56
s3486	26	61	51
s3487	7	46	63
s3488	14	44	46
s3491	1	46	37
s3493	9	46	61
s3494	9	46	61
s3495	14	37	37
s3496	21	37	37
s3497	9	44	46
s3498	9	43	46
s3499	7	43	46
s3501	9	37	37
s3508	9	46	37
s3509	6	37	37
s3510	7	46	63
s3512	14	37	37
s3513	21	37	37
s3514	1	46	61
s3515	1	37	37
s3517	9	46	61
s3518	1	46	37
s3519	1	37	37
s3521	9	46	37
s3523	7	46	63
s3524	6	47	63
s3529	21	37	37
s3530	1	46	37
s3531	7	46	56
s3532	9	44	43
s3533	9	43	46
s3534	9	46	63
s3536	1	37	37
s3537	7	43	46
s3538	9	44	46
s3539	1	46	37
s3543	7	43	46
s3545	6	37	37
s3546	9	46	37
s3548	9	46	37
s3549	9	46	37
s3550	6	47	44
s3555	17	56	37
s3556	9	63	37
s3557	7	66	46
s3558	1	61	37
s3560	21	37	37
s3561	9	46	37
s3564	9	44	46
s3565	9	46	37
s3566	17	61	37
s3567	7	43	46
s3568	1	37	37
s3569	12	46	56
s3570	12	46	56
s3571	12	46	56
s3573	17	63	37
s3574	1	37	37
s3575	21	37	37
s3581	6	47	51
s3583	18	56	37
s3584	9	37	37
s3585	6	37	37
s3587	9	46	37
s3592	21	37	37
s3594	7	46	37
s3595	9	46	61
s3596	1	60	37
s3597	1	46	37
s3600	21	37	37
s3603	7	43	46
s3604	6	47	67
s3617	17	56	37
s3618	21	37	37
s3619	9	44	46
s3620	21	37	37
s3621	21	37	37
s3622	1	60	37
s3623	21	37	37
s3624	1	46	37
s3626	7	46	37
s3627	6	47	46
s3629	1	37	37
s3630	9	37	37
s3631	7	46	37
s3632	7	43	46
s3635	7	56	37
s3636	21	37	37
s3638	7	43	46
s3639	12	46	37
s3640	9	55	46
s3642	7	43	46
s3644	1	37	37
s3646	21	37	37
s3647	21	37	37
s3648	14	64	46
s3649	9	46	37
s3650	14	47	46
s3651	14	46	37
s3653	9	46	37
s3658	11	37	37
s3659	14	44	46
s3662	7	46	37
s3663	9	37	37
s3669	9	44	43
s3671	7	43	46
s3673	7	46	56
s3676	14	37	37
s3677	1	46	37
s3679	1	46	61
s3680	21	37	37
s3682	1	46	60
s3684	1	37	37
s3694	21	37	37
s3698	1	46	37
s3699	12	46	63
s3700	7	46	56
s3702	9	44	46
s3704	1	46	37
s3707	14	46	51
s3710	7	43	61
s3712	21	37	37
s3713	17	61	37
s3714	17	61	56
s3715	1	46	37
s3716	21	37	37
s3718	14	46	37
s3719	7	43	46
s3721	14	57	46
s3729	14	57	46
s3730	12	43	46
s3731	7	46	56
s3732	7	43	61
s3733	1	46	37
s3734	21	37	37
s3735	11	37	37
s3736	9	44	43
s3739	1	37	37
s3740	9	46	63
s3741	7	43	46
s3748	6	47	37
s3754	9	37	37
s3757	1	37	37
s3758	12	46	37
s3759	21	37	37
s3760	1	61	37
s3762	7	43	46
s3764	7	46	67
s3765	17	51	56
s3766	9	46	63
s3767	6	37	37
s3768	6	44	46
s3769	9	55	43
s3772	1	61	37
s3773	7	46	37
s3774	26	46	37
s3776	7	46	51
s3777	21	37	37
s3778	6	51	37
s3782	7	46	37
s3784	7	43	46
s3786	9	46	37
s3787	14	46	60
s3789	9	44	43
s3791	7	46	37
s3792	9	44	46
s3794	17	56	37
s3796	1	37	37
s3798	7	43	46
s3799	14	43	51
s3801	12	67	61
s3803	9	61	60
s3804	1	46	37
s3805	14	47	46
s3806	21	37	37
s3810	1	46	37
s3811	1	46	37
s3812	1	46	37
s3814	14	46	37
s3815	1	61	37
s3816	21	37	37
s3817	7	51	56
s3819	6	44	37
s3820	7	43	46
s3821	6	47	37
s3823	7	43	46
s3826	14	44	37
s3828	9	37	37
s3829	1	37	37
s3830	6	47	37
s3831	1	37	37
s3833	7	43	46
s3834	7	43	46
s3835	14	47	44
s3837	9	44	46
s3842	9	37	37
s3843	14	44	46
s3858	1	46	37
s3859	17	51	37
s3860	1	67	37
s3863	9	46	63
s3864	7	43	37
s3866	7	46	56
s3867	9	63	37
s3869	9	44	46
s3870	14	37	37
s3872	1	61	37
s3873	1	37	37
s3874	12	46	37
s3875	9	44	46
s3876	9	46	37
s3878	21	37	37
s3886	7	43	46
s3889	9	46	63
s3890	9	44	46
s3891	9	44	46
s3892	1	61	37
s3895	7	46	37
s3896	1	61	37
s3897	1	37	37
s3900	7	43	46
s3904	9	63	37
s3905	7	46	37
s3906	7	43	46
s3907	21	37	37
s3908	1	61	37
s3909	9	44	46
s3910	6	37	37
s3911	9	44	46
s3912	17	61	56
s3913	1	60	37
s3914	7	46	63
s3915	9	46	61
s3916	9	46	63
s3917	7	46	51
s3918	7	46	63
s3919	14	47	44
s3920	12	37	37
s3922	7	46	37
s3923	12	46	37
s3924	12	46	37
s3925	21	37	37
s3927	9	63	37
s3930	21	37	37
s3931	12	56	37
s3933	7	46	61
s3934	14	47	44
s3936	14	51	37
s3940	14	47	44
s3946	9	44	43
s3948	21	37	37
s3949	12	46	37
s3951	9	44	46
s3952	7	46	37
s3953	21	37	37
s3955	17	63	51
s3956	7	43	46
s3958	9	37	37
s3960	12	37	37
s3961	7	43	46
s3963	9	44	43
s3964	7	46	60
s3967	7	37	37
s3968	1	37	37
s3973	12	46	37
s3974	7	46	63
s3975	21	37	37
s3976	14	47	44
s3978	14	47	46
s3979	14	47	46
s3983	7	46	51
s3984	1	61	37
s3986	9	44	61
s3988	1	46	60
s3991	14	47	46
s3992	14	47	46
s3993	9	44	46
s3994	7	46	63
s3995	17	63	37
s3996	1	46	60
s3998	7	43	46
s4000	21	37	37
s4001	9	44	43
s4003	9	44	46
s4004	14	46	37
s4005	21	37	37
s4006	7	46	67
s4008	21	37	37
s4009	21	37	37
s4010	21	37	37
s4011	21	37	37
s4012	1	60	37
s4014	14	44	46
s4018	7	46	63
s4019	7	46	63
s4020	9	44	46
s4021	17	63	37
s4022	9	44	46
s4025	14	37	37
s4026	21	37	37
s4032	14	47	46
s4034	7	43	63
s4035	7	43	46
s4037	6	44	37
s4038	9	44	63
s4039	9	46	37
s4040	7	46	63
s4041	7	46	63
s4042	7	46	63
s4046	14	37	37
s4047	7	46	63
s4048	7	46	63
s4049	7	46	37
s4050	14	44	46
s4051	1	46	37
s4052	1	46	60
s4053	1	46	61
s4054	9	46	37
s4059	6	47	37
s4060	12	46	56
s4061	6	47	37
s4062	7	46	61
s4063	6	44	43
s4065	14	46	37
s4066	6	37	37
s4067	7	46	56
s4068	7	43	46
s4069	7	46	63
s4070	14	47	46
s4071	9	46	63
s4072	9	44	46
s4073	7	43	46
s4074	9	44	46
s4075	9	46	63
s4076	9	44	46
s4077	7	46	63
s4078	7	46	61
s4079	7	46	63
s4081	21	37	37
s4082	7	43	46
s4083	7	46	37
s4084	21	37	37
s4086	7	46	37
s4087	9	44	43
s4088	7	43	46
s4089	7	43	46
s4092	7	46	56
s4093	21	37	37
s4094	1	67	37
s4095	7	43	46
s4096	14	44	46
s4097	1	37	37
s4098	7	46	51
s4099	7	43	46
s4100	1	37	37
s4101	9	44	43
s4102	7	43	46
s4103	7	46	37
s4104	9	44	46
s4107	7	46	63
s4108	9	46	63
s4109	7	46	37
s4111	9	43	46
s4113	9	46	63
s4114	9	46	37
s4116	21	37	37
s4118	1	37	37
s4121	7	60	37
s4122	6	47	37
s4124	1	61	37
s4125	7	43	46
s4129	21	37	37
s4134	12	51	37
s4135	7	43	46
s4136	1	37	37
s4137	9	44	46
s4138	6	44	37
s4139	23	37	37
s4140	6	37	37
s4141	6	37	37
s4146	6	37	37
s4147	7	56	37
s4148	9	55	46
s4149	9	44	46
s4151	7	46	37
s4152	7	46	61
s4153	7	43	46
s4154	21	37	37
s4155	7	46	37
s4156	7	46	51
s4157	1	37	37
s4158	7	46	63
s4159	7	43	46
s4160	7	46	37
s4161	7	66	46
s4162	7	66	46
s4165	7	46	37
s4166	12	46	37
s4170	9	46	37
s4171	14	46	37
s4174	7	46	61
s4176	14	46	37
s4177	1	37	37
s4178	7	51	37
s4181	1	46	37
s4182	1	46	37
s4183	7	43	46
s4186	1	37	37
s4187	7	46	37
s4188	9	43	46
s4189	17	56	37
s4191	14	44	46
s4192	12	46	37
s4193	14	46	37
s4194	21	37	37
s4195	12	46	37
s4196	12	46	37
s4198	7	46	37
s4199	9	44	46
s4204	1	61	37
s4205	7	43	46
s4206	9	44	37
s4209	14	57	46
s4210	9	44	46
s4211	7	43	46
s4212	12	46	63
s4213	7	43	46
s4214	7	46	61
s4215	9	44	43
s4218	14	54	47
s4220	9	46	61
s4222	7	43	46
s4223	21	37	37
s4224	26	65	37
s4225	17	56	37
s4226	7	43	46
s4229	21	37	37
s4230	21	37	37
s4231	1	37	37
s4232	21	37	37
s4233	21	37	37
s4234	21	37	37
s4235	21	37	37
s4236	21	37	37
s4237	1	46	61
s4238	21	37	37
s4239	21	37	37
s4240	21	37	37
s4241	1	37	37
s4242	9	55	46
s4243	32	37	37
s4244	14	57	46
s4245	21	37	37
s4246	21	37	37
s4247	32	74	37
s4248	32	74	37
s4249	21	37	37
s4250	21	37	37
s4253	7	46	37
s4254	7	46	51
s4256	14	47	44
s4259	1	46	37
s4260	7	46	56
s4268	9	44	46
s4269	7	51	56
s4276	1	37	37
s4278	12	46	37
s4279	23	37	37
s4281	14	46	37
s4282	17	56	37
s4283	7	46	56
s4284	7	43	46
s4286	7	43	46
s4287	6	47	37
s4288	9	44	46
s4290	6	47	37
s4292	7	56	37
s4293	9	44	37
s4294	32	37	37
s4295	7	63	37
s4296	6	51	37
s4298	9	44	46
s4299	1	61	37
s4300	1	61	37
s4301	1	61	37
s4302	1	61	37
s4303	1	46	37
s4304	7	46	56
s4307	7	43	46
s4314	1	37	37
s4315	21	37	37
s4316	9	46	37
s4318	9	44	43
s4319	6	44	37
s4320	14	65	44
s4323	1	61	37
s4324	6	37	37
s4325	1	37	37
s4326	21	37	37
s4329	14	47	46
s4330	7	46	63
s4331	17	56	37
s4332	1	46	37
s4333	7	46	63
s4334	14	47	46
s4335	9	46	63
s4336	9	44	46
s4337	7	46	37
s4338	9	46	63
s4339	9	46	63
s4340	14	44	46
s4342	14	46	37
s4343	14	44	46
s4344	9	46	63
s4345	23	37	37
s4346	14	47	46
s4347	7	43	46
s4348	1	60	37
s4349	9	46	37
s4350	7	46	37
s4352	6	44	63
s4353	6	37	37
s4355	7	46	37
s4356	7	43	46
s4358	7	43	46
s4359	9	44	46
s4361	14	47	46
s4362	7	43	46
s4365	6	37	37
s4370	6	47	37
s4371	9	46	37
s4374	6	47	37
s4375	12	46	37
s4376	9	55	46
s4378	21	37	37
s4379	1	37	37
s4383	12	43	56
s4384	9	44	46
s4386	9	44	37
s4387	6	44	63
s4389	7	43	46
s4391	9	46	63
s4392	9	44	43
s4393	12	46	37
s4394	1	46	37
s4395	9	43	46
s4396	12	46	37
s4397	7	46	37
s4398	14	46	37
s4399	32	37	37
s4402	9	46	63
s4403	9	46	37
s4405	14	44	37
s4412	7	46	37
s4413	21	37	37
s4415	9	46	67
s4417	1	61	37
s4418	7	63	37
s4419	19	44	43
s4420	1	37	37
s4421	9	46	61
s4422	17	56	37
s4423	7	46	61
s4424	7	46	37
s4425	14	44	46
s4426	7	46	61
s4427	9	44	46
s4428	9	44	46
s4429	17	63	37
s4430	9	44	46
s4432	7	46	61
s4433	9	46	61
s4434	9	46	37
s4435	29	56	37
s4436	21	37	37
s4438	7	46	56
s4439	9	46	56
s4440	17	56	37
s4441	9	44	46
s4442	7	46	37
s4443	14	47	46
s4444	9	46	61
s4445	9	46	61
s4446	7	46	60
s4447	9	46	61
s4448	21	37	37
s4449	9	44	46
s4450	7	46	61
s4451	21	37	37
s4452	7	46	37
s4453	9	46	61
s4454	7	46	37
s4455	9	44	46
s4456	14	44	46
s4457	7	46	56
s4458	7	46	61
s4459	9	46	61
s4460	7	46	56
s4461	21	37	37
s4463	1	67	37
s4464	7	43	46
s4465	9	44	46
s4466	9	44	43
s4467	6	44	37
s4468	7	46	56
s4469	7	46	37
s4471	14	46	37
s4472	7	46	61
s4473	7	46	37
s4474	9	44	46
s4475	9	46	63
s4476	1	37	37
s4478	7	46	56
s4481	1	37	37
s4482	14	44	46
s4483	21	37	37
s4485	14	51	37
s4487	9	46	63
s4491	23	37	37
s4492	23	37	37
s4493	6	47	37
